,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue ID,Venue,Venue Latitude,Venue Longitude,Venue Category
806,Berczy Park,43.644770799999996,-79.3733064,4b3cf988f964a520ea8a25e3,St. Urbain Bagel,43.64861083503254,-79.37149723554923,Bagel Shop
805,Berczy Park,43.644770799999996,-79.3733064,5a18b35ef62e09710bdccd8a,The Joint - Hogtown Smoke,43.649149979382656,-79.3746782955818,BBQ Joint
804,Berczy Park,43.644770799999996,-79.3733064,4b981b46f964a520c22c35e3,Starbucks,43.646957445443654,-79.37826461143065,Coffee Shop
803,Berczy Park,43.644770799999996,-79.3733064,5b15659b1c062d0024e7cf81,Eggspectation,43.646526,-79.375134,Breakfast Spot
802,Berczy Park,43.644770799999996,-79.3733064,4b6dcbf5f964a520ab902ce3,Everyday Gourmet (Teas & Coffees),43.64875714757637,-79.37164539765817,Coffee Shop
800,Berczy Park,43.644770799999996,-79.3733064,50587461ebca60fc610dfc58,St. Lawrence Market Plaza,43.64916860422451,-79.37232987433548,Art Gallery
812,Berczy Park,43.644770799999996,-79.3733064,54593679498e9c3b842c216d,Loaded Pierogi,43.647965,-79.373427,Comfort Food Restaurant
783,Berczy Park,43.644770799999996,-79.3733064,4ad4c05df964a5205df620e3,Pravda Vodka Bar,43.64851553067474,-79.37473231149953,Cocktail Bar
784,Berczy Park,43.644770799999996,-79.3733064,4ad4c05df964a52060f620e3,The Reservoir Lounge,43.64851659851552,-79.37455623391588,Jazz Club
43,"Birch Cliff, Cliffside West",43.692657000000004,-79.2648481,56d51743498e60da346470e2,The Birchcliff,43.69166644406541,-79.26453158481682,Café
44,"Birch Cliff, Cliffside West",43.692657000000004,-79.2648481,4b2162a8f964a520133b24e3,Birchmount Community Centre,43.69517507509799,-79.26216087070237,General Entertainment
45,"Birch Cliff, Cliffside West",43.692657000000004,-79.2648481,4b9273ccf964a5209afa33e3,Scarborough Gardens,43.6946465192162,-79.26223031725522,Skating Rink
46,"Birch Cliff, Cliffside West",43.692657000000004,-79.2648481,4c0311459a7920a1a675cf79,Birchmount Stadium,43.695322867712626,-79.26129341125488,College Stadium
1654,"Bloordale Gardens, Eringate, Markland Wood, Old Burnhamthorpe",43.6435152,-79.57720079999999,4b017e51f964a520d84222e3,LCBO,43.642098691959625,-79.5765915607928,Liquor Store
1655,"Bloordale Gardens, Eringate, Markland Wood, Old Burnhamthorpe",43.6435152,-79.57720079999999,4b017e8cf964a520da4222e3,The Beer Store,43.6413126,-79.5769248,Beer Store
1660,"Bloordale Gardens, Eringate, Markland Wood, Old Burnhamthorpe",43.6435152,-79.57720079999999,51794093498ee4f33aa26e82,Burnhamthrope Mall,43.64174083240465,-79.57689075245096,Shopping Plaza
1657,"Bloordale Gardens, Eringate, Markland Wood, Old Burnhamthorpe",43.6435152,-79.57720079999999,4cb4e17052edb1f7745763fe,Pizza Hut,43.64184465713319,-79.5765560607079,Pizza Place
1658,"Bloordale Gardens, Eringate, Markland Wood, Old Burnhamthorpe",43.6435152,-79.57720079999999,4b251b4cf964a520586c24e3,Cafe Sympatico,43.641820470953256,-79.57672066335874,Café
1659,"Bloordale Gardens, Eringate, Markland Wood, Old Burnhamthorpe",43.6435152,-79.57720079999999,4c4a2189bad7a5931667f0a9,Hasty Market,43.641870640831144,-79.5763695106309,Convenience Store
1656,"Bloordale Gardens, Eringate, Markland Wood, Old Burnhamthorpe",43.6435152,-79.57720079999999,57213eb9cd10ddb43c64eefc,Shoppers Drug Mart,43.641646,-79.577362,Pharmacy
1450,"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,4ce6bec9948f224ba0cbe55d,Loco Burrito,43.63751255946425,-79.4228975016341,Burrito Place
1439,"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,4b632632f964a52085662ae3,Caffino,43.63902121044261,-79.42528923382933,Italian Restaurant
1440,"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,4ae094a7f964a5208f8021e3,SCHOOL Restaurant,43.6377753703417,-79.42429737067897,Breakfast Spot
1441,"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,4cdeecddf8a4a14330b8dabc,The Abbott,43.637996211047366,-79.43071653853734,Café
1442,"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,4c55c728fd2ea593ac79512c,Pet Valu,43.63908935811652,-79.42682834187295,Pet Store
1443,"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,53138bf2498efd6bbc73871b,Structube,43.63983635997934,-79.42364186555774,Furniture / Home Store
1444,"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,4b99276bf964a5203a6535e3,Mike's Liberty Grill,43.63750507397488,-79.42464979436862,Breakfast Spot
1452,"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,4bb8e4173db7b71388be219a,Queen Supermarket,43.634264921487066,-79.42911195252461,Grocery Store
1453,"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,4c9154081adc37048d332fd1,Dunn Milk Variety,43.6336672441301,-79.43154947516645,Convenience Store
1438,"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,5374b6f4498e371df1066313,Louie Craft Coffee,43.639283775543895,-79.42561998986335,Coffee Shop
1451,"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,5137b53ce4b071af38d34174,Uma Cafe,43.63701567204681,-79.42404784920467,Café
1449,"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,4be08b5198f2a5939298c25a,The Remix Project,43.63649113953229,-79.42251282693181,Performing Arts Venue
1448,"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,4e0cee1c52b1b27c1b787392,Habibi Shawerma,43.638857711796675,-79.42779997647965,Falafel Restaurant
1445,"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,4b62440bf964a520653f2ae3,Joe Rockhead's Climbing Gym,43.636342324798676,-79.423582112592,Climbing Gym
1447,"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,4ce8ba46f865370410eab2c4,Vogue Supper Club,43.63695126198934,-79.42544606558822,Restaurant
1446,"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,4ad4c062f964a520cff720e3,Lamport Stadium,43.638777912508445,-79.42353373474235,Stadium
1435,"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,544e9ee6498e2c55cc71bd07,Starbucks,43.638995,-79.427652,Coffee Shop
1436,"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,50dfbed9e4b01ebc5ced2ae3,Pharmacy,43.638089904034146,-79.43180974511733,Bar
1437,"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,4ad7993af964a520980c21e3,Island Foods,43.63908160161682,-79.42683538230024,Caribbean Restaurant
1434,"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,4f54ef6ce4b0929810978bb6,Reebok Crossfit Liberty Village,43.637035591932005,-79.42480199455974,Gym
1612,Business Reply Mail Processing Centre 969 Eastern,43.6627439,-79.321558,4dc43bdf52b1e8f9f7b58f50,Revolution Recording,43.662561,-79.32694,Recording Studio
1611,Business Reply Mail Processing Centre 969 Eastern,43.6627439,-79.321558,4ae73a8af964a52095a921e3,TTC Streetcar #501 Queen,43.66435330229312,-79.32563759717924,Moving Target
1610,Business Reply Mail Processing Centre 969 Eastern,43.6627439,-79.321558,4c0d79e12466a5939ea67721,Greenwood Cigar & Variety,43.6645377446058,-79.32537913922498,Smoke Shop
1596,Business Reply Mail Processing Centre 969 Eastern,43.6627439,-79.321558,4bcb794f3740b71390996265,Queen Margherita Pizza,43.664685391781596,-79.32416396716876,Pizza Place
1609,Business Reply Mail Processing Centre 969 Eastern,43.6627439,-79.321558,4d0d267fbe6d6ea8e07103b5,TTC Stop #03049,43.66447,-79.325145,Light Rail Station
1608,Business Reply Mail Processing Centre 969 Eastern,43.6627439,-79.321558,518e6119498efea7871bacb0,Olliffe On Queen,43.66450274251704,-79.32476831546632,Butcher
1602,Business Reply Mail Processing Centre 969 Eastern,43.6627439,-79.321558,4e906caa9a52db7dba404ae5,Amin Car Repair Garage,43.66354387979742,-79.32013017528811,Auto Workshop
1601,Business Reply Mail Processing Centre 969 Eastern,43.6627439,-79.321558,4b12a1d8f964a5209a8b23e3,East End Garden Centre & Hardware,43.664555216809305,-79.32459829159242,Garden Center
1606,Business Reply Mail Processing Centre 969 Eastern,43.6627439,-79.321558,4b3ba803f964a5201c7825e3,The Ten Spot,43.664814785818976,-79.32421263111455,Spa
1605,Business Reply Mail Processing Centre 969 Eastern,43.6627439,-79.321558,4d0cef321f6bf04d75707a31,Jonathan Ashbridge Park,43.664702,-79.319898,Park
1604,Business Reply Mail Processing Centre 969 Eastern,43.6627439,-79.321558,4c5ab57167ac0f473b46074c,TTC Russell Division,43.66490791114473,-79.32255956772657,Light Rail Station
1595,Business Reply Mail Processing Centre 969 Eastern,43.6627439,-79.321558,55667a68498e74fae3631f5e,The Sidekick,43.66448428095712,-79.3251615270421,Comic Shop
1594,Business Reply Mail Processing Centre 969 Eastern,43.6627439,-79.321558,4deb8ba688774880e3387c0c,Leslieville Farmers Market,43.664901398008624,-79.31978354343948,Farmers Market
1593,Business Reply Mail Processing Centre 969 Eastern,43.6627439,-79.321558,58d4650e2f91cb5ccec03447,Rorschach Brewing Co.,43.6634831695922,-79.31982368639481,Brewery
1597,Business Reply Mail Processing Centre 969 Eastern,43.6627439,-79.321558,4ad8f034f964a520301621e3,Chino Locos,43.664653279986126,-79.32558448882219,Burrito Place
1598,Business Reply Mail Processing Centre 969 Eastern,43.6627439,-79.321558,58659c5703e29a1f502e034c,The Green Wood,43.66472825054798,-79.32411719351869,Restaurant
1599,Business Reply Mail Processing Centre 969 Eastern,43.6627439,-79.321558,4ad9ebdcf964a520e61b21e3,Chick-n-Joy,43.66518127981666,-79.32140349279904,Fast Food Restaurant
1603,Business Reply Mail Processing Centre 969 Eastern,43.6627439,-79.321558,4be3345b660ec928226dcb3b,The Ashbridge Estate,43.66469084363967,-79.32180485658496,Garden
1607,Business Reply Mail Processing Centre 969 Eastern,43.6627439,-79.321558,5131f59ae4b0ba071c79c64d,Toronto Yoga Mamas,43.664823659247176,-79.32433475520406,Yoga Studio
1600,Business Reply Mail Processing Centre 969 Eastern,43.6627439,-79.321558,4c2dd403260bc928f78e1ad3,Ashbridges Bay Skatepark,43.662547867049305,-79.31563069104494,Skate Park
239,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,4bcb76143740b7133e926265,Toronto Downsview Airport (YZD),43.738882611749744,-79.47011109314882,Airport
241,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,4e8d0d91d5fbbbb6b2f31bac,Ancaster Park,43.73470570807407,-79.46477740817078,Park
240,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,5b99644b4c9be6002ccb8a00,Ttc Bus #120 - Plewes Rd,43.734898,-79.464221,Bus Stop
1207,"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,4e21f546b61cdcf1ecc3852a,Porter Lounge,43.63068,-79.395756,Airport Lounge
1208,"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,4c1e7433920076b0f563c3e9,Toronto Harbour,43.63304549594827,-79.39648421332333,Harbor / Marina
1209,"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,514e0370e4b08735d1239305,Billy Bishop Café,43.63113165872724,-79.39613873448842,Airport Food Court
1210,"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,4daf08294df0f639f2584550,Air Canada Check-In Counter,43.631225969080035,-79.3959873701636,Airport Terminal
1211,"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,4cf2b583899c6ea848d6f7c1,Gate 8,43.63153617968721,-79.39456989797382,Airport Gate
1213,"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,4cd7f1dbda85224bddd949ca,Porter Airlines Flight,43.63173361240356,-79.39458203868975,Plane
1214,"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,508af1bae4b01ceeb2cc753b,Want Passport,43.63148266310702,-79.39607739313684,Boutique
1215,"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,4bf6c03a5efe2d7fbeaf6734,Porter FBO Limited,43.630717162940016,-79.3986976146698,Airport Terminal
1216,"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,4df3e4f4d22d8c5470df9275,HeliTours,43.63070559837703,-79.39876017431267,Airport Service
1217,"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,4fe0a959e4b02857f0da9fae,ORNGE - Toronto Air Base,43.63166229946016,-79.39816647981402,Airport Service
1218,"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,4c0143fc783720a14d5ec62e,Edward Hanlan Statue,43.62772066806761,-79.38927421473466,Sculpture Garden
1219,"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,4dfe3d8d483b4f9e7847adfc,Hanlan's Point Ferry,43.62781263197712,-79.38910853273904,Boat or Ferry
1206,"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,4ad8df54f964a520881521e3,Billy Bishop Toronto City Airport (YTZ) (Billy Bishop Toronto City Airport),43.631584545678436,-79.39564308312414,Airport
1212,"CN Tower, Bathurst Quay, Island airport, Harbourfront West, King and Spadina, Railway Lands, South Niagara",43.6289467,-79.3944199,50c52a5fe4b032fa835e9de4,Crew Room,43.63135993598351,-79.39610738952823,Airport Lounge
556,"Cabbagetown, St. James Town",43.667967,-79.3676753,5255d943498ebd18956be0b3,Pizza Pizza,43.667178738521734,-79.36966873777858,Pizza Place
544,"Cabbagetown, St. James Town",43.667967,-79.3676753,4c3cbf2a933b0f47797fe421,Labour Of Love,43.663907,-79.368822,Gift Shop
527,"Cabbagetown, St. James Town",43.667967,-79.3676753,4e4e7aa06365e1419d021044,F'Amelia,43.66753590663226,-79.36861331485827,Italian Restaurant
528,"Cabbagetown, St. James Town",43.667967,-79.3676753,50cc21c37ab4d9c0594b6994,Kingyo Toronto,43.66589495808371,-79.36841520638596,Japanese Restaurant
529,"Cabbagetown, St. James Town",43.667967,-79.3676753,5412007d498e1e2d959ac35e,Murgatroid,43.66738149016019,-79.36931129229457,Restaurant
530,"Cabbagetown, St. James Town",43.667967,-79.3676753,5093f826e4b08bdedeedcc16,Cabbagetown Brew,43.66692279890784,-79.36928929560437,Café
531,"Cabbagetown, St. James Town",43.667967,-79.3676753,4d08ecf80ead8cfabe8cf276,Merryberry Cafe + Bistro,43.66663020301851,-79.36879184199822,Café
532,"Cabbagetown, St. James Town",43.667967,-79.3676753,4ae394fcf964a520e99621e3,Absolute Bakery & Café,43.667469462461995,-79.36927654747196,Bakery
533,"Cabbagetown, St. James Town",43.667967,-79.3676753,4abfbc42f964a520eb9120e3,Fair Trade Jewellery Co.,43.6653480241165,-79.36836240366654,Jewelry Store
534,"Cabbagetown, St. James Town",43.667967,-79.3676753,4b11c8f2f964a5209e8423e3,Toronto Dance Theatre,43.66623230619368,-79.36707506629983,General Entertainment
535,"Cabbagetown, St. James Town",43.667967,-79.3676753,51eb0d3b498e5a632916db6d,Under The Table,43.667447809465216,-79.36932421942781,Restaurant
536,"Cabbagetown, St. James Town",43.667967,-79.3676753,4ae0a0e5f964a520158121e3,St. Jamestown Delicatessen,43.66581142395609,-79.36864825640076,Butcher
537,"Cabbagetown, St. James Town",43.667967,-79.3676753,4add3b20f964a520b16421e3,House on Parliament,43.663645704974314,-79.36785378722945,Gastropub
538,"Cabbagetown, St. James Town",43.667967,-79.3676753,4b9c07a9f964a520b34236e3,Pet Valu,43.66420501339666,-79.36846012382637,Pet Store
539,"Cabbagetown, St. James Town",43.667967,-79.3676753,4d2ba482068e8cfa15e7e44c,Stout Irish Pub,43.66389071833622,-79.3690300810636,Pub
540,"Cabbagetown, St. James Town",43.667967,-79.3676753,4b17c9f5f964a5202fc823e3,Mr. Jerk,43.66732847256732,-79.37338943621165,Caribbean Restaurant
541,"Cabbagetown, St. James Town",43.667967,-79.3676753,553c2ae7498e53f7c3086919,Kanpai Snack Bar,43.664330935948634,-79.36806503124257,Taiwanese Restaurant
542,"Cabbagetown, St. James Town",43.667967,-79.3676753,4bba156ccf2fc9b6831ca102,The Epicure Shop,43.663964860964924,-79.36779540886938,Deli / Bodega
543,"Cabbagetown, St. James Town",43.667967,-79.3676753,4ad4c05ff964a5202df720e3,The Pear Tree,43.664904018134834,-79.36824639094671,Restaurant
545,"Cabbagetown, St. James Town",43.667967,-79.3676753,5240dfbc11d213427c8ec7d5,Hey Lucy,43.66407509923825,-79.36865505824356,Italian Restaurant
546,"Cabbagetown, St. James Town",43.667967,-79.3676753,52e41e32498e41df684a2d36,Sunny Green Vegetable and Fruit,43.667555388483756,-79.3724347693053,Market
525,"Cabbagetown, St. James Town",43.667967,-79.3676753,4b646a6ff964a5205cb12ae3,Cranberries,43.6678427705951,-79.36940687874281,Diner
548,"Cabbagetown, St. James Town",43.667967,-79.3676753,4ad7903ef964a520350c21e3,Wellesley Park,43.6696487958367,-79.3621551990509,Park
526,"Cabbagetown, St. James Town",43.667967,-79.3676753,4c8c21fdf0ce236ab28e15ef,Butter Chicken Factory,43.66707247004843,-79.36918422958169,Indian Restaurant
569,"Cabbagetown, St. James Town",43.667967,-79.3676753,4bca992068f976b017d35f83,China Gourmet,43.6641802410051,-79.36835925727236,Chinese Restaurant
568,"Cabbagetown, St. James Town",43.667967,-79.3676753,4d2241fddd6a236a79424638,Wellesley Parliament Square,43.668589018294284,-79.37016915914073,Plaza
567,"Cabbagetown, St. James Town",43.667967,-79.3676753,5834b813dfa6ff3ccc3c4466,Staij & Co Café and Pastry Boutique,43.666862703979966,-79.36922818422318,Café
554,"Cabbagetown, St. James Town",43.667967,-79.3676753,4dbf32345da386e218ac306a,The Beer Store,43.6664079,-79.368833,Beer Store
566,"Cabbagetown, St. James Town",43.667967,-79.3676753,5887c1fae18e652451270eb7,El Charro,43.667606,-79.36949,Restaurant
565,"Cabbagetown, St. James Town",43.667967,-79.3676753,4f56bc83e4b01d8a9280683c,Alice's Place,43.66695309566915,-79.36925678333014,Dive Bar
564,"Cabbagetown, St. James Town",43.667967,-79.3676753,511ba3e090e7bbd314528cd0,Cafe Olya,43.66660011420859,-79.36889335428853,Coffee Shop
555,"Cabbagetown, St. James Town",43.667967,-79.3676753,4c37b2fb3849c9282036beb1,Subway,43.66559771704867,-79.36846996703981,Sandwich Place
563,"Cabbagetown, St. James Town",43.667967,-79.3676753,4b9c832af964a520936d36e3,Pizza Pizza,43.66809038080825,-79.37027389227195,Pizza Place
562,"Cabbagetown, St. James Town",43.667967,-79.3676753,4be44593bcef2d7f884c02e5,Shoppers Drug Mart,43.66394400097457,-79.36780769338706,Pharmacy
561,"Cabbagetown, St. James Town",43.667967,-79.3676753,4d8fbe82c479a35deebf6397,The Flying Beaver Pubaret,43.664828798875426,-79.36829203718695,Pub
560,"Cabbagetown, St. James Town",43.667967,-79.3676753,4b6c81a1f964a5207d3f2ce3,Daniel et Daniel Event Creation & Catering,43.66421724890659,-79.36826854052997,Bakery
